customer_id,city,state,registration_date,order_date,order_id,order_item_id,product_id,quantity,unit_price,total_price,total_amount,status,delivery_date,name,category,brand,price,stock_quantity,added_date,rating,payment_id,payment_date,payment_method,payment_status,amount_paid
CUST0009,Williamschester,New York,04-01-2024,23-09-2024,ORD00724,OI002137,PROD0032,1,6834.81,6834.81,7795.5,Pending,31-12-2024,Card Keep,Electronics,Mckinney-Campbell,6834.81,68,27-02-2025,4,PAY00724,23-09-2024,Credit Card,Pending,7795.5
CUST0009,Williamschester,New York,04-01-2024,23-09-2024,ORD00724,OI002136,PROD0003,1,960.69,960.69,7795.5,Pending,31-12-2024,Within People,Sports,"Ingram, Estes and Frost",960.69,226,03-03-2025,1,PAY00724,23-09-2024,Credit Card,Pending,7795.5
CUST0009,Williamschester,New York,04-01-2024,24-05-2025,ORD03052,OI009061,PROD0107,1,3576.35,3576.35,34308.25,Pending,30-05-2025,Investment Find,Home,Warren-Fisher,3576.35,270,19-08-2024,3,PAY03052,24-05-2025,COD,Pending,34308.25
CUST0009,Williamschester,New York,04-01-2024,24-05-2025,ORD03052,OI009063,PROD0115,2,6269.24,12538.48,34308.25,Pending,30-05-2025,Need Agreement,Home,Chen-Reed,6269.24,349,06-10-2024,4,PAY03052,24-05-2025,COD,Pending,34308.25
CUST0009,Williamschester,New York,04-01-2024,24-05-2025,ORD03052,OI009062,PROD0017,2,7048.02,14096.04,34308.25,Pending,30-05-2025,Nature Cold,Home,"Adams, Ward and Salazar",7048.02,359,12-10-2024,4,PAY03052,24-05-2025,COD,Pending,34308.25
CUST0009,Williamschester,New York,04-01-2024,24-05-2025,ORD03052,OI009064,PROD0073,1,4097.38,4097.38,34308.25,Pending,30-05-2025,When Would,Apparel,"Garcia, Mcgee and Hunter",4097.38,492,29-08-2024,5,PAY03052,24-05-2025,COD,Pending,34308.25
CUST0009,Williamschester,New York,04-01-2024,26-07-2024,ORD02704,OI008036,PROD0055,3,4293.43,12880.29,40885.11,Pending,29-09-2024,Politics Sense,Home,Henson Group,4293.43,249,13-08-2024,5,PAY02704,26-07-2024,UPI,Failed,40885.11
CUST0009,Williamschester,New York,04-01-2024,26-07-2024,ORD02704,OI008038,PROD0057,3,7309.31,21927.93,40885.11,Pending,29-09-2024,Around Price,Beauty,Cannon-Benson,7309.31,419,15-09-2024,4,PAY02704,26-07-2024,UPI,Failed,40885.11
CUST0009,Williamschester,New York,04-01-2024,26-07-2024,ORD02704,OI008037,PROD0010,1,6076.89,6076.89,40885.11,Pending,29-09-2024,Interesting Above,Home,Thomas PLC,6076.89,423,09-12-2024,1,PAY02704,26-07-2024,UPI,Failed,40885.11
CUST0009,Williamschester,New York,04-01-2024,26-11-2024,ORD01114,OI003282,PROD0082,1,1661.69,1661.69,1661.69,Cancelled,18-05-2025,Small Husband,Home,King-Barton,1661.69,436,01-09-2024,3,PAY01114,26-11-2024,Credit Card,Failed,0
CUST0009,Williamschester,New York,04-01-2024,30-07-2024,ORD00321,OI000988,PROD0085,1,9395.41,9395.41,48914.52,Delivered,14-08-2024,Project Four,Electronics,Boyd-Peterson,9395.41,78,02-05-2025,2,PAY00321,30-07-2024,Credit Card,Success,48914.52
CUST0009,Williamschester,New York,04-01-2024,30-07-2024,ORD00321,OI000989,PROD0079,2,4637.03,9274.06,48914.52,Delivered,14-08-2024,Book Matter,Electronics,Keith Group,4637.03,298,23-12-2024,5,PAY00321,30-07-2024,Credit Card,Success,48914.52
CUST0009,Williamschester,New York,04-01-2024,30-07-2024,ORD00321,OI000990,PROD0069,1,703.48,703.48,48914.52,Delivered,14-08-2024,Money But,Sports,Carter-Howard,703.48,170,02-03-2025,1,PAY00321,30-07-2024,Credit Card,Success,48914.52
CUST0009,Williamschester,New York,04-01-2024,30-07-2024,ORD00321,OI000991,PROD0008,3,2850.93,8552.79,48914.52,Delivered,14-08-2024,Detail Girl,Home,Arias-Farmer,2850.93,120,12-04-2025,5,PAY00321,30-07-2024,Credit Card,Success,48914.52
CUST0009,Williamschester,New York,04-01-2024,30-07-2024,ORD00321,OI000987,PROD0066,3,6996.26,20988.78,48914.52,Delivered,14-08-2024,Look Night,Beauty,Johnson-Jones,6996.26,384,22-01-2025,5,PAY00321,30-07-2024,Credit Card,Success,48914.52
CUST0010,Santosmouth,Hawaii,22-07-2024,03-07-2024,ORD03332,OI009942,PROD0078,1,3230.15,3230.15,25098.44,Cancelled,07-08-2024,Each Scientist,Beauty,"Terrell, James and Bell",3230.15,394,12-03-2025,5,PAY03332,03-07-2024,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,03-07-2024,ORD03332,OI009941,PROD0116,3,5120.51,15361.53,25098.44,Cancelled,07-08-2024,War Last,Home,Lopez-May,5120.51,351,20-09-2024,3,PAY03332,03-07-2024,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,03-07-2024,ORD03332,OI009943,PROD0071,2,663.11,1326.22,25098.44,Cancelled,07-08-2024,Around Republican,Apparel,Marshall Inc,663.11,270,11-05-2025,1,PAY03332,03-07-2024,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,03-07-2024,ORD03332,OI009944,PROD0072,1,778.36,778.36,25098.44,Cancelled,07-08-2024,Day Trial,Apparel,Weaver-Harris,778.36,44,14-01-2025,4,PAY03332,03-07-2024,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,03-07-2024,ORD03332,OI009940,PROD0110,1,4402.18,4402.18,25098.44,Cancelled,07-08-2024,Action Across,Sports,"Brock, Moreno and Morris",4402.18,383,03-01-2025,4,PAY03332,03-07-2024,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,06-01-2025,ORD01359,OI004010,PROD0039,1,6029.55,6029.55,6029.55,Pending,21-01-2025,The Better,Electronics,"Stafford, Smith and Smith",6029.55,260,23-05-2025,1,PAY01359,06-01-2025,Net Banking,Pending,6029.55
CUST0010,Santosmouth,Hawaii,22-07-2024,10-04-2025,ORD01474,OI004364,PROD0058,2,1996.74,3993.48,10511.31,Cancelled,21-06-2025,Parent Short,Apparel,"Carpenter, Jones and Taylor",1996.74,284,28-09-2024,3,PAY01474,10-04-2025,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,10-04-2025,ORD01474,OI004363,PROD0106,2,2858.17,5716.34,10511.31,Cancelled,21-06-2025,Garden Trial,Home,Davis-Hicks,2858.17,45,24-01-2025,5,PAY01474,10-04-2025,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,10-04-2025,ORD01474,OI004362,PROD0051,1,801.49,801.49,10511.31,Cancelled,21-06-2025,Director Argue,Home,"Mcintyre, Gordon and Powell",801.49,131,16-05-2025,2,PAY01474,10-04-2025,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,12-12-2024,ORD01923,OI005733,PROD0081,3,8820.56,26461.68,26461.68,Pending,22-01-2025,System Hear,Home,Olson-Aguilar,8820.56,460,10-07-2024,2,PAY01923,12-12-2024,Credit Card,Pending,26461.68
CUST0010,Santosmouth,Hawaii,22-07-2024,13-03-2025,ORD03441,OI010283,PROD0041,3,673.46,2020.38,2020.38,Cancelled,08-06-2025,Building Model,Apparel,"Hall, Chase and Sanchez",673.46,459,16-03-2025,3,PAY03441,13-03-2025,Net Banking,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,13-04-2025,ORD01471,OI004357,PROD0012,3,3002.46,9007.38,10119.26,Shipped,08-06-2025,When Dinner,Sports,Matthews Inc,3002.46,331,10-09-2024,4,PAY01471,13-04-2025,Credit Card,Pending,10119.26
CUST0010,Santosmouth,Hawaii,22-07-2024,13-04-2025,ORD01471,OI004358,PROD0009,1,1111.88,1111.88,10119.26,Shipped,08-06-2025,Project Current,Home,Perez-Livingston,1111.88,204,07-10-2024,1,PAY01471,13-04-2025,Credit Card,Pending,10119.26
CUST0010,Santosmouth,Hawaii,22-07-2024,16-01-2025,ORD01596,OI004740,PROD0106,3,2858.17,8574.51,71398.5,Cancelled,22-05-2025,Garden Trial,Home,Davis-Hicks,2858.17,45,24-01-2025,5,PAY01596,16-01-2025,Credit Card,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,16-01-2025,ORD01596,OI004742,PROD0018,3,6386.29,19158.87,71398.5,Cancelled,22-05-2025,Notice Stop,Sports,Walker-Lawson,6386.29,283,20-06-2025,4,PAY01596,16-01-2025,Credit Card,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,16-01-2025,ORD01596,OI004739,PROD0045,3,9647.19,28941.57,71398.5,Cancelled,22-05-2025,Pressure Arrive,Beauty,George Ltd,9647.19,485,14-11-2024,3,PAY01596,16-01-2025,Credit Card,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,16-01-2025,ORD01596,OI004741,PROD0063,3,4907.85,14723.55,71398.5,Cancelled,22-05-2025,Which Police,Beauty,"White, Fernandez and Hernandez",4907.85,119,16-02-2025,5,PAY01596,16-01-2025,Credit Card,Success,0
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD02493,OI007387,PROD0016,1,1710.28,1710.28,1710.28,Shipped,12-01-2025,Seem Similar,Home,Le-Bailey,1710.28,191,03-11-2024,2,PAY02493,17-09-2024,UPI,Success,1710.28
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD00773,OI002267,PROD0120,3,3108.36,9325.08,50035.5,Pending,16-10-2024,Knowledge Base,Electronics,Thomas-Braun,3108.36,117,21-05-2025,3,PAY00773,17-09-2024,Net Banking,Failed,50035.5
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD00773,OI002268,PROD0070,3,4820.21,14460.63,50035.5,Pending,16-10-2024,This Theory,Sports,English PLC,4820.21,480,19-09-2024,4,PAY00773,17-09-2024,Net Banking,Failed,50035.5
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD00773,OI002266,PROD0044,3,1734.76,5204.28,50035.5,Pending,16-10-2024,Support Marriage,Sports,"Marquez, Smith and Le",1734.76,280,04-07-2024,5,PAY00773,17-09-2024,Net Banking,Failed,50035.5
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD00773,OI002264,PROD0049,3,2378.14,7134.42,50035.5,Pending,16-10-2024,Wrong Case,Sports,Franklin PLC,2378.14,122,02-02-2025,1,PAY00773,17-09-2024,Net Banking,Failed,50035.5
CUST0010,Santosmouth,Hawaii,22-07-2024,17-09-2024,ORD00773,OI002265,PROD0079,3,4637.03,13911.09,50035.5,Pending,16-10-2024,Book Matter,Electronics,Keith Group,4637.03,298,23-12-2024,5,PAY00773,17-09-2024,Net Banking,Failed,50035.5
CUST0010,Santosmouth,Hawaii,22-07-2024,21-08-2024,ORD02457,OI007276,PROD0089,3,1013.75,3041.25,60216.72,Pending,19-01-2025,Book Agent,Electronics,Wallace-Jones,1013.75,226,29-04-2025,4,PAY02457,21-08-2024,Net Banking,Pending,60216.72
CUST0010,Santosmouth,Hawaii,22-07-2024,21-08-2024,ORD02457,OI007279,PROD0081,3,8820.56,26461.68,60216.72,Pending,19-01-2025,System Hear,Home,Olson-Aguilar,8820.56,460,10-07-2024,2,PAY02457,21-08-2024,Net Banking,Pending,60216.72
CUST0010,Santosmouth,Hawaii,22-07-2024,21-08-2024,ORD02457,OI007277,PROD0114,3,3705.79,11117.37,60216.72,Pending,19-01-2025,Left See,Apparel,"Jones, Schwartz and Edwards",3705.79,45,29-03-2025,5,PAY02457,21-08-2024,Net Banking,Pending,60216.72
CUST0010,Santosmouth,Hawaii,22-07-2024,21-08-2024,ORD02457,OI007278,PROD0033,2,7533.69,15067.38,60216.72,Pending,19-01-2025,Energy Action,Sports,Miller-Garcia,7533.69,403,07-12-2024,4,PAY02457,21-08-2024,Net Banking,Pending,60216.72
CUST0010,Santosmouth,Hawaii,22-07-2024,21-08-2024,ORD02457,OI007275,PROD0004,2,2264.52,4529.04,60216.72,Pending,19-01-2025,May Trip,Electronics,Mills and Sons,2264.52,268,28-02-2025,3,PAY02457,21-08-2024,Net Banking,Pending,60216.72
CUST0010,Santosmouth,Hawaii,22-07-2024,25-01-2025,ORD01675,OI004989,PROD0109,2,1867.82,3735.64,16220.76,Pending,02-04-2025,News American,Home,"Williams, Joyce and Wyatt",1867.82,145,22-01-2025,1,PAY01675,25-01-2025,COD,Success,16220.76
CUST0010,Santosmouth,Hawaii,22-07-2024,25-01-2025,ORD01675,OI004988,PROD0102,2,2741.38,5482.76,16220.76,Pending,02-04-2025,Laugh Take,Apparel,Jackson and Sons,2741.38,413,13-04-2025,4,PAY01675,25-01-2025,COD,Success,16220.76
CUST0010,Santosmouth,Hawaii,22-07-2024,25-01-2025,ORD01675,OI004990,PROD0117,1,7002.36,7002.36,16220.76,Pending,02-04-2025,Mean Thank,Beauty,Martin-Dennis,7002.36,293,16-09-2024,2,PAY01675,25-01-2025,COD,Success,16220.76
CUST0010,Santosmouth,Hawaii,22-07-2024,26-11-2024,ORD01575,OI004676,PROD0119,3,6193.6,18580.8,20448.62,Shipped,29-01-2025,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY01575,26-11-2024,COD,Success,20448.62
CUST0010,Santosmouth,Hawaii,22-07-2024,26-11-2024,ORD01575,OI004675,PROD0109,1,1867.82,1867.82,20448.62,Shipped,29-01-2025,News American,Home,"Williams, Joyce and Wyatt",1867.82,145,22-01-2025,1,PAY01575,26-11-2024,COD,Success,20448.62
CUST0010,Santosmouth,Hawaii,22-07-2024,28-07-2024,ORD03157,OI009392,PROD0032,1,6834.81,6834.81,6834.81,Cancelled,17-08-2024,Card Keep,Electronics,Mckinney-Campbell,6834.81,68,27-02-2025,4,PAY03157,28-07-2024,UPI,Pending,0
CUST0010,Santosmouth,Hawaii,22-07-2024,29-06-2024,ORD00312,OI000960,PROD0026,3,2701.14,8103.42,42587.94,Delivered,22-12-2024,Walk Skin,Sports,Stone Ltd,2701.14,309,30-06-2024,3,PAY00312,29-06-2024,Net Banking,Success,42587.94
CUST0010,Santosmouth,Hawaii,22-07-2024,29-06-2024,ORD00312,OI000958,PROD0104,2,8184.21,16368.42,42587.94,Delivered,22-12-2024,Step Model,Apparel,Thompson-Smith,8184.21,245,23-06-2025,2,PAY00312,29-06-2024,Net Banking,Success,42587.94
CUST0010,Santosmouth,Hawaii,22-07-2024,29-06-2024,ORD00312,OI000957,PROD0055,2,4293.43,8586.86,42587.94,Delivered,22-12-2024,Politics Sense,Home,Henson Group,4293.43,249,13-08-2024,5,PAY00312,29-06-2024,Net Banking,Success,42587.94
CUST0010,Santosmouth,Hawaii,22-07-2024,29-06-2024,ORD00312,OI000956,PROD0119,1,6193.6,6193.6,42587.94,Delivered,22-12-2024,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY00312,29-06-2024,Net Banking,Success,42587.94
CUST0010,Santosmouth,Hawaii,22-07-2024,29-06-2024,ORD00312,OI000959,PROD0009,3,1111.88,3335.64,42587.94,Delivered,22-12-2024,Project Current,Home,Perez-Livingston,1111.88,204,07-10-2024,1,PAY00312,29-06-2024,Net Banking,Success,42587.94
CUST0011,Kellifort,Ohio,08-09-2024,04-11-2024,ORD02862,OI008502,PROD0054,2,1985.06,3970.12,34674.46,Cancelled,29-03-2025,Ok Church,Beauty,Roy-Ritter,1985.06,59,01-12-2024,4,PAY02862,04-11-2024,Credit Card,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,04-11-2024,ORD02862,OI008503,PROD0042,1,947.97,947.97,34674.46,Cancelled,29-03-2025,Should Five,Electronics,"Barker, Adams and Olson",947.97,258,19-03-2025,4,PAY02862,04-11-2024,Credit Card,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,04-11-2024,ORD02862,OI008501,PROD0077,2,4018.28,8036.56,34674.46,Cancelled,29-03-2025,Toward Grow,Home,Ochoa PLC,4018.28,353,29-05-2025,4,PAY02862,04-11-2024,Credit Card,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,04-11-2024,ORD02862,OI008505,PROD0066,1,6996.26,6996.26,34674.46,Cancelled,29-03-2025,Look Night,Beauty,Johnson-Jones,6996.26,384,22-01-2025,5,PAY02862,04-11-2024,Credit Card,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,04-11-2024,ORD02862,OI008504,PROD0063,3,4907.85,14723.55,34674.46,Cancelled,29-03-2025,Which Police,Beauty,"White, Fernandez and Hernandez",4907.85,119,16-02-2025,5,PAY02862,04-11-2024,Credit Card,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,06-01-2025,ORD00589,OI001770,PROD0095,1,8999.92,8999.92,8999.92,Delivered,26-01-2025,Long Inside,Home,Young-Coleman,8999.92,417,27-07-2024,5,PAY00589,06-01-2025,Net Banking,Success,8999.92
CUST0011,Kellifort,Ohio,08-09-2024,07-04-2025,ORD01877,OI005575,PROD0107,1,3576.35,3576.35,12848.88,Delivered,30-04-2025,Investment Find,Home,Warren-Fisher,3576.35,270,19-08-2024,3,PAY01877,07-04-2025,Credit Card,Failed,12848.88
CUST0011,Kellifort,Ohio,08-09-2024,07-04-2025,ORD01877,OI005576,PROD0065,1,9272.53,9272.53,12848.88,Delivered,30-04-2025,Each Forget,Home,"Williams, Sutton and Lopez",9272.53,411,06-10-2024,3,PAY01877,07-04-2025,Credit Card,Failed,12848.88
CUST0011,Kellifort,Ohio,08-09-2024,07-06-2025,ORD02404,OI007119,PROD0052,1,2220.94,2220.94,38143.22,Cancelled,14-06-2025,Whole Down,Beauty,Clark-Jones,2220.94,77,14-09-2024,4,PAY02404,07-06-2025,Net Banking,Success,0
CUST0011,Kellifort,Ohio,08-09-2024,07-06-2025,ORD02404,OI007122,PROD0097,3,3601.42,10804.26,38143.22,Cancelled,14-06-2025,Never Quite,Electronics,Church Inc,3601.42,296,13-06-2025,5,PAY02404,07-06-2025,Net Banking,Success,0
CUST0011,Kellifort,Ohio,08-09-2024,07-06-2025,ORD02404,OI007121,PROD0036,2,8718.13,17436.26,38143.22,Cancelled,14-06-2025,Task Teach,Electronics,"Lee, Roberts and Young",8718.13,162,11-09-2024,4,PAY02404,07-06-2025,Net Banking,Success,0
CUST0011,Kellifort,Ohio,08-09-2024,07-06-2025,ORD02404,OI007120,PROD0043,1,7681.76,7681.76,38143.22,Cancelled,14-06-2025,Everyone Attention,Sports,"Stephenson, Johnson and Garcia",7681.76,75,26-09-2024,4,PAY02404,07-06-2025,Net Banking,Success,0
CUST0011,Kellifort,Ohio,08-09-2024,08-08-2024,ORD02402,OI007111,PROD0094,1,1566.13,1566.13,58520.78,Shipped,24-04-2025,Play Nor,Sports,"Stone, Miller and Becker",1566.13,75,09-01-2025,1,PAY02402,08-08-2024,UPI,Pending,58520.78
CUST0011,Kellifort,Ohio,08-09-2024,08-08-2024,ORD02402,OI007112,PROD0075,1,6607.99,6607.99,58520.78,Shipped,24-04-2025,White Lose,Beauty,Lopez Ltd,6607.99,299,23-06-2025,3,PAY02402,08-08-2024,UPI,Pending,58520.78
CUST0011,Kellifort,Ohio,08-09-2024,08-08-2024,ORD02402,OI007113,PROD0093,3,5501.34,16504.02,58520.78,Shipped,24-04-2025,House Avoid,Apparel,Hill-Griffin,5501.34,437,10-10-2024,3,PAY02402,08-08-2024,UPI,Pending,58520.78
CUST0011,Kellifort,Ohio,08-09-2024,08-08-2024,ORD02402,OI007109,PROD0062,3,9271.03,27813.09,58520.78,Shipped,24-04-2025,Than About,Electronics,"Cummings, Thomas and Sanchez",9271.03,444,21-01-2025,2,PAY02402,08-08-2024,UPI,Pending,58520.78
CUST0011,Kellifort,Ohio,08-09-2024,08-08-2024,ORD02402,OI007110,PROD0039,1,6029.55,6029.55,58520.78,Shipped,24-04-2025,The Better,Electronics,"Stafford, Smith and Smith",6029.55,260,23-05-2025,1,PAY02402,08-08-2024,UPI,Pending,58520.78
CUST0011,Kellifort,Ohio,08-09-2024,10-08-2024,ORD01869,OI005553,PROD0049,1,2378.14,2378.14,2378.14,Shipped,14-08-2024,Wrong Case,Sports,Franklin PLC,2378.14,122,02-02-2025,1,PAY01869,10-08-2024,Net Banking,Pending,2378.14
CUST0011,Kellifort,Ohio,08-09-2024,12-02-2025,ORD03211,OI009564,PROD0102,1,2741.38,2741.38,33799.31,Cancelled,16-05-2025,Laugh Take,Apparel,Jackson and Sons,2741.38,413,13-04-2025,4,PAY03211,12-02-2025,UPI,Pending,0
CUST0011,Kellifort,Ohio,08-09-2024,12-02-2025,ORD03211,OI009565,PROD0073,2,4097.38,8194.76,33799.31,Cancelled,16-05-2025,When Would,Apparel,"Garcia, Mcgee and Hunter",4097.38,492,29-08-2024,5,PAY03211,12-02-2025,UPI,Pending,0
CUST0011,Kellifort,Ohio,08-09-2024,12-02-2025,ORD03211,OI009563,PROD0075,2,6607.99,13215.98,33799.31,Cancelled,16-05-2025,White Lose,Beauty,Lopez Ltd,6607.99,299,23-06-2025,3,PAY03211,12-02-2025,UPI,Pending,0
CUST0011,Kellifort,Ohio,08-09-2024,12-02-2025,ORD03211,OI009562,PROD0045,1,9647.19,9647.19,33799.31,Cancelled,16-05-2025,Pressure Arrive,Beauty,George Ltd,9647.19,485,14-11-2024,3,PAY03211,12-02-2025,UPI,Pending,0
CUST0011,Kellifort,Ohio,08-09-2024,13-08-2024,ORD01873,OI005566,PROD0041,1,673.46,673.46,37681.91,Shipped,13-09-2024,Building Model,Apparel,"Hall, Chase and Sanchez",673.46,459,16-03-2025,3,PAY01873,13-08-2024,Net Banking,Success,37681.91
CUST0011,Kellifort,Ohio,08-09-2024,13-08-2024,ORD01873,OI005564,PROD0093,3,5501.34,16504.02,37681.91,Shipped,13-09-2024,House Avoid,Apparel,Hill-Griffin,5501.34,437,10-10-2024,3,PAY01873,13-08-2024,Net Banking,Success,37681.91
CUST0011,Kellifort,Ohio,08-09-2024,13-08-2024,ORD01873,OI005565,PROD0032,3,6834.81,20504.43,37681.91,Shipped,13-09-2024,Card Keep,Electronics,Mckinney-Campbell,6834.81,68,27-02-2025,4,PAY01873,13-08-2024,Net Banking,Success,37681.91
CUST0011,Kellifort,Ohio,08-09-2024,13-10-2024,ORD00471,OI001428,PROD0002,1,7391.07,7391.07,12729.3,Shipped,28-05-2025,Plant Agreement,Apparel,Brown Inc,7391.07,356,16-03-2025,4,PAY00471,13-10-2024,COD,Success,12729.3
CUST0011,Kellifort,Ohio,08-09-2024,13-10-2024,ORD00471,OI001429,PROD0031,1,5338.23,5338.23,12729.3,Shipped,28-05-2025,Once Find,Beauty,Middleton-Snow,5338.23,293,11-09-2024,4,PAY00471,13-10-2024,COD,Success,12729.3
CUST0011,Kellifort,Ohio,08-09-2024,15-05-2025,ORD02993,OI008885,PROD0017,2,7048.02,14096.04,16978.11,Delivered,21-06-2025,Nature Cold,Home,"Adams, Ward and Salazar",7048.02,359,12-10-2024,4,PAY02993,15-05-2025,Credit Card,Failed,16978.11
CUST0011,Kellifort,Ohio,08-09-2024,15-05-2025,ORD02993,OI008884,PROD0003,3,960.69,2882.07,16978.11,Delivered,21-06-2025,Within People,Sports,"Ingram, Estes and Frost",960.69,226,03-03-2025,1,PAY02993,15-05-2025,Credit Card,Failed,16978.11
CUST0011,Kellifort,Ohio,08-09-2024,15-12-2024,ORD02343,OI006932,PROD0038,3,5439.85,16319.55,55101.96,Shipped,11-01-2025,Middle Never,Apparel,Thomas Ltd,5439.85,408,05-03-2025,5,PAY02343,15-12-2024,Net Banking,Failed,55101.96
CUST0011,Kellifort,Ohio,08-09-2024,15-12-2024,ORD02343,OI006931,PROD0035,3,9721.69,29165.07,55101.96,Shipped,11-01-2025,Floor Before,Home,Waller-Murray,9721.69,400,10-01-2025,2,PAY02343,15-12-2024,Net Banking,Failed,55101.96
CUST0011,Kellifort,Ohio,08-09-2024,15-12-2024,ORD02343,OI006930,PROD0001,3,347.61,1042.83,55101.96,Shipped,11-01-2025,Rise Respond,Electronics,Hale LLC,347.61,150,03-03-2025,2,PAY02343,15-12-2024,Net Banking,Failed,55101.96
CUST0011,Kellifort,Ohio,08-09-2024,15-12-2024,ORD02343,OI006929,PROD0106,3,2858.17,8574.51,55101.96,Shipped,11-01-2025,Garden Trial,Home,Davis-Hicks,2858.17,45,24-01-2025,5,PAY02343,15-12-2024,Net Banking,Failed,55101.96
CUST0011,Kellifort,Ohio,08-09-2024,17-05-2025,ORD00426,OI001285,PROD0025,1,2722.31,2722.31,27468.96,Cancelled,19-06-2025,Time Road,Apparel,"Reed, Watson and Bender",2722.31,136,06-06-2025,4,PAY00426,17-05-2025,UPI,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,17-05-2025,ORD00426,OI001288,PROD0054,2,1985.06,3970.12,27468.96,Cancelled,19-06-2025,Ok Church,Beauty,Roy-Ritter,1985.06,59,01-12-2024,4,PAY00426,17-05-2025,UPI,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,17-05-2025,ORD00426,OI001287,PROD0062,1,9271.03,9271.03,27468.96,Cancelled,19-06-2025,Than About,Electronics,"Cummings, Thomas and Sanchez",9271.03,444,21-01-2025,2,PAY00426,17-05-2025,UPI,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,17-05-2025,ORD00426,OI001284,PROD0026,1,2701.14,2701.14,27468.96,Cancelled,19-06-2025,Walk Skin,Sports,Stone Ltd,2701.14,309,30-06-2024,3,PAY00426,17-05-2025,UPI,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,17-05-2025,ORD00426,OI001286,PROD0110,2,4402.18,8804.36,27468.96,Cancelled,19-06-2025,Action Across,Sports,"Brock, Moreno and Morris",4402.18,383,03-01-2025,4,PAY00426,17-05-2025,UPI,Failed,0
CUST0011,Kellifort,Ohio,08-09-2024,21-05-2025,ORD02937,OI008723,PROD0054,1,1985.06,1985.06,12273.68,Delivered,14-06-2025,Ok Church,Beauty,Roy-Ritter,1985.06,59,01-12-2024,4,PAY02937,21-05-2025,Credit Card,Success,12273.68
CUST0011,Kellifort,Ohio,08-09-2024,21-05-2025,ORD02937,OI008722,PROD0028,2,5144.31,10288.62,12273.68,Delivered,14-06-2025,True Enough,Apparel,"Reilly, Chandler and Greene",5144.31,56,29-03-2025,4,PAY02937,21-05-2025,Credit Card,Success,12273.68
CUST0011,Kellifort,Ohio,08-09-2024,23-11-2024,ORD00567,OI001708,PROD0055,2,4293.43,8586.86,51166.08,Delivered,07-02-2025,Politics Sense,Home,Henson Group,4293.43,249,13-08-2024,5,PAY00567,23-11-2024,Credit Card,Pending,51166.08
CUST0011,Kellifort,Ohio,08-09-2024,23-11-2024,ORD00567,OI001710,PROD0031,3,5338.23,16014.69,51166.08,Delivered,07-02-2025,Once Find,Beauty,Middleton-Snow,5338.23,293,11-09-2024,4,PAY00567,23-11-2024,Credit Card,Pending,51166.08
CUST0011,Kellifort,Ohio,08-09-2024,23-11-2024,ORD00567,OI001709,PROD0039,1,6029.55,6029.55,51166.08,Delivered,07-02-2025,The Better,Electronics,"Stafford, Smith and Smith",6029.55,260,23-05-2025,1,PAY00567,23-11-2024,Credit Card,Pending,51166.08
CUST0011,Kellifort,Ohio,08-09-2024,23-11-2024,ORD00567,OI001706,PROD0056,2,6766.31,13532.62,51166.08,Delivered,07-02-2025,White Determine,Electronics,Brown-Kelly,6766.31,340,26-06-2024,1,PAY00567,23-11-2024,Credit Card,Pending,51166.08
CUST0011,Kellifort,Ohio,08-09-2024,23-11-2024,ORD00567,OI001707,PROD0117,1,7002.36,7002.36,51166.08,Delivered,07-02-2025,Mean Thank,Beauty,Martin-Dennis,7002.36,293,16-09-2024,2,PAY00567,23-11-2024,Credit Card,Pending,51166.08
